test,approach,answer,time
email-Enron,DP-WCC,140,21.4680318330616
email-Enron,DP-WCC,141,21.4680333250795
email-Enron,DP-WCC,142,21.4680348170959
email-Enron,DP-WCC,143,21.4680368064486
email-Enron,DP-WCC,144,21.4680382984614
email-Enron,DP-WCC,145,21.4680397904726
email-Enron,DP-WCC,146,21.4680412824823
email-Enron,DP-WCC,147,21.4680432718262
email-Enron,DP-WCC,148,21.4680447638323
email-Enron,DP-WCC,149,21.4680462558368
email-Enron,DP-WCC,150,21.4680482451738
email-Enron,DP-WCC,151,21.4680497371748
email-Enron,DP-WCC,152,21.468051726507
email-Enron,DP-WCC,153,21.4680532185043
email-Enron,DP-WCC,154,21.4680552078317
email-Enron,DP-WCC,155,21.4680566998255
email-Enron,DP-WCC,156,21.4680586891481
email-Enron,DP-WCC,157,21.4680601811382
email-Enron,DP-WCC,158,21.468062170456
email-Enron,DP-WCC,159,21.4680636624425
email-Enron,DP-WCC,160,21.4680656517555
email-Enron,DP-WCC,161,21.4680671437385
email-Enron,DP-WCC,162,21.4680691330467
email-Enron,DP-WCC,163,21.468070625026
email-Enron,DP-WCC,164,21.4680726143294
email-Enron,DP-WCC,165,21.4680741063052
email-Enron,DP-WCC,166,21.4680755982794
email-Enron,DP-WCC,167,21.4680775875759
email-Enron,DP-WCC,168,21.4680790795465
email-Enron,DP-WCC,169,21.4680810688382
email-Enron,DP-WCC,170,21.4680825608052
email-Enron,DP-WCC,171,21.4680845500922
email-Enron,DP-WCC,172,21.4680865393764
email-Enron,DP-WCC,173,21.4680880313377
email-Enron,DP-WCC,174,21.4680900206171
email-Enron,DP-WCC,175,21.4680915125749
email-Enron,DP-WCC,176,21.4680935018495
email-Enron,DP-WCC,177,21.4680949938036
email-Enron,DP-WCC,178,21.4680964857562
email-Enron,DP-WCC,179,21.4680979777073
email-Enron,DP-WCC,180,21.4680999669729
email-Enron,DP-WCC,181,21.4681014589204
email-Enron,DP-WCC,182,21.4681029508663
email-Enron,DP-WCC,183,21.4681049401251
email-Enron,DP-WCC,184,21.4681064320674
email-Enron,DP-WCC,185,21.4681084213215
email-Enron,DP-WCC,186,21.4681099132602
email-Enron,DP-WCC,187,21.4681119025094
email-Enron,DP-WCC,188,21.4681133944445
email-Enron,DP-WCC,189,21.4681148863781
email-Enron,DP-WCC,190,21.4681168756205
email-Enron,DP-WCC,191,21.4681183675504
email-Enron,DP-WCC,192,21.4681198594789
email-Enron,DP-WCC,193,21.4681213514058
email-Enron,DP-WCC,194,21.4681233406392
email-Enron,DP-WCC,195,21.4681248325625
email-Enron,DP-WCC,196,21.4681263244842
email-Enron,DP-WCC,197,21.4681283137108
email-Enron,DP-WCC,198,21.468129805629
email-Enron,DP-WCC,199,21.4681317948508
email-Enron,DP-WCC,200,21.4681332867653
email-Enron,DP-WCC,201,21.4681347786783
email-Enron,DP-WCC,202,21.4681367678933
email-Enron,DP-WCC,203,21.4681382598027
email-Enron,DP-WCC,204,21.4681397517105
email-Enron,DP-WCC,205,21.4681417409186
email-Enron,DP-WCC,206,21.4681432328229
email-Enron,DP-WCC,207,21.4681452220261
email-Enron,DP-WCC,208,21.4681467139268
email-Enron,DP-WCC,209,21.4681487031253
email-Enron,DP-WCC,210,21.4681501950223
email-Enron,DP-WCC,211,21.4681516869179
email-Enron,DP-WCC,212,21.4681536761095
email-Enron,DP-WCC,213,21.4681556652984
email-Enron,DP-WCC,214,21.4681571571882
email-Enron,DP-WCC,215,21.4681586490765
email-Enron,DP-WCC,216,21.4681606382585
email-Enron,DP-WCC,217,21.4681621301433
email-Enron,DP-WCC,218,21.4681641193205
email-Enron,DP-WCC,219,21.4681656112016
email-Enron,DP-WCC,220,21.4681671030812
email-Enron,DP-WCC,221,21.4681685949592
email-Enron,DP-WCC,222,21.4681700868357
email-Enron,DP-WCC,223,21.468172076002
email-Enron,DP-WCC,224,21.4681735678749
