test,approach,answer,time
E3,DP-WCC,1,0.01416015625
E3,DP-WCC,2,0.083251953125
E3,DP-WCC,3,0.09130859375
E3,DP-WCC,4,0.09716796875
E3,DP-WCC,5,0.102294921875
E3,DP-WCC,6,0.110107421875
E3,DP-WCC,7,0.1171875
E3,DP-WCC,8,0.123291015625
E3,DP-WCC,9,0.130126953125
E3,DP-WCC,10,0.13720703125
E3,DP-WCC,11,0.14208984375
E3,DP-WCC,12,0.146240234375
E3,DP-WCC,13,0.151123046875
E3,DP-WCC,14,0.15625
E3,DP-WCC,15,0.1591796875
E3,DP-WCC,16,0.1630859375
E3,DP-WCC,17,0.16943359375
E3,DP-WCC,18,0.17626953125
E3,DP-WCC,19,0.18212890625
E3,DP-WCC,20,0.187255859375
E3,DP-WCC,21,0.19140625
E3,DP-WCC,22,0.195068359375
E3,DP-WCC,23,0.2001953125
E3,DP-WCC,24,0.2041015625
E3,DP-WCC,25,0.208251953125
E3,DP-WCC,26,0.21240234375
E3,DP-WCC,27,0.21728515625
E3,DP-WCC,28,0.22119140625
E3,DP-WCC,29,0.22607421875
E3,DP-WCC,30,0.230224609375
E3,DP-WCC,31,0.234130859375
E3,DP-WCC,32,0.23828125
E3,DP-WCC,33,0.2421875
E3,DP-WCC,34,0.24609375
E3,DP-WCC,35,0.250244140625
E3,DP-WCC,36,0.25537109375
E3,DP-WCC,37,0.25927734375
E3,DP-WCC,38,0.26318359375
E3,DP-WCC,39,0.26708984375
E3,DP-WCC,40,0.271240234375
E3,DP-WCC,41,0.2763671875
E3,DP-WCC,42,0.2802734375
E3,DP-WCC,43,0.285400390625
E3,DP-WCC,44,0.2890625
E3,DP-WCC,45,0.293212890625
E3,DP-WCC,46,0.298095703125
E3,DP-WCC,47,0.30224609375
E3,DP-WCC,48,0.306396484375
E3,DP-WCC,49,0.31103515625
E3,DP-WCC,50,0.315185546875
E3,DP-WCC,51,0.3193359375
E3,DP-WCC,52,0.32421875
E3,DP-WCC,53,0.328369140625
E3,DP-WCC,54,0.333251953125
E3,DP-WCC,55,0.337158203125
E3,DP-WCC,56,0.342041015625
E3,DP-WCC,57,0.34619140625
E3,DP-WCC,58,0.35107421875
E3,DP-WCC,59,0.355224609375
E3,DP-WCC,60,0.359375
E3,DP-WCC,61,0.362060546875
E3,DP-WCC,62,0.3671875
E3,DP-WCC,63,0.371337890625
E3,DP-WCC,64,0.375244140625
E3,DP-WCC,65,0.38037109375
E3,DP-WCC,66,0.384033203125
E3,DP-WCC,67,0.38818359375
E3,DP-WCC,68,0.393310546875
E3,DP-WCC,69,0.398193359375
E3,DP-WCC,70,0.40234375
E3,DP-WCC,71,0.406005859375
E3,DP-WCC,72,0.41015625
E3,DP-WCC,73,0.414306640625
E3,DP-WCC,74,0.418212890625
E3,DP-WCC,75,0.42333984375
E3,DP-WCC,76,0.427001953125
E3,DP-WCC,77,0.43115234375
E3,DP-WCC,78,0.436279296875
E3,DP-WCC,79,0.440185546875
E3,DP-WCC,80,0.447998046875
E3,DP-WCC,81,0.477294921875
E3,DP-WCC,82,0.489990234375
E3,DP-WCC,83,0.496337890625
E3,DP-WCC,84,0.5009765625
E3,DP-WCC,85,0.506103515625
E3,DP-WCC,86,0.51025390625
E3,DP-WCC,87,0.51513671875
E3,DP-WCC,88,0.520263671875
E3,DP-WCC,89,0.524169921875
E3,DP-WCC,90,0.529296875
E3,DP-WCC,91,0.533203125
E3,DP-WCC,92,0.537109375
E3,DP-WCC,93,1.028076171875
E3,DP-WCC,94,1.039306640625
E3,DP-WCC,95,1.04443359375
E3,DP-WCC,96,1.049072265625
E3,DP-WCC,97,1.05322265625
E3,DP-WCC,98,1.05810546875
E3,DP-WCC,99,1.062255859375
E3,DP-WCC,100,1.066162109375
E3,DP-WCC,101,1.0712890625
E3,DP-WCC,102,1.0751953125
E3,DP-WCC,103,1.0791015625
E3,DP-WCC,104,1.083251953125
E3,DP-WCC,105,1.088134765625
E3,DP-WCC,106,1.09228515625
E3,DP-WCC,107,1.09619140625
E3,DP-WCC,108,1.10107421875
E3,DP-WCC,109,1.105224609375
E3,DP-WCC,110,1.109130859375
E3,DP-WCC,111,1.11328125
E3,DP-WCC,112,1.1171875
E3,DP-WCC,113,1.12109375
E3,DP-WCC,114,1.125244140625
E3,DP-WCC,115,1.12939453125
E3,DP-WCC,116,1.133056640625
E3,DP-WCC,117,1.13818359375
E3,DP-WCC,118,1.14208984375
E3,DP-WCC,119,1.146240234375
E3,DP-WCC,120,1.1513671875
E3,DP-WCC,121,1.1552734375
E3,DP-WCC,122,1.1591796875
E3,DP-WCC,123,1.1630859375
E3,DP-WCC,124,1.167236328125
E3,DP-WCC,125,1.17138671875
E3,DP-WCC,126,1.17626953125
E3,DP-WCC,127,1.18017578125
E3,DP-WCC,128,1.18408203125
E3,DP-WCC,129,1.188232421875
E3,DP-WCC,130,1.193359375
E3,DP-WCC,131,1.197265625
E3,DP-WCC,132,1.201171875
E3,DP-WCC,133,1.205078125
E3,DP-WCC,134,1.209228515625
E3,DP-WCC,135,1.21337890625
E3,DP-WCC,136,1.217041015625
E3,DP-WCC,137,1.22216796875
E3,DP-WCC,138,1.22607421875
E3,DP-WCC,139,1.231201171875
E3,DP-WCC,140,1.2353515625
E3,DP-WCC,141,1.2392578125
E3,DP-WCC,142,1.2431640625
E3,DP-WCC,143,1.248046875
E3,DP-WCC,144,1.252197265625
E3,DP-WCC,145,1.25634765625
E3,DP-WCC,146,1.260009765625
E3,DP-WCC,147,1.26416015625
E3,DP-WCC,148,1.268310546875
E3,DP-WCC,149,1.273193359375
E3,DP-WCC,150,1.27734375
E3,DP-WCC,151,1.281005859375
E3,DP-WCC,152,1.28515625
E3,DP-WCC,153,1.289306640625
E3,DP-WCC,154,1.293212890625
E3,DP-WCC,155,1.29736328125
E3,DP-WCC,156,1.301025390625
E3,DP-WCC,157,1.30615234375
E3,DP-WCC,158,1.310302734375
E3,DP-WCC,159,1.314208984375
E3,DP-WCC,160,1.318359375
E3,DP-WCC,161,1.322021484375
E3,DP-WCC,162,1.3271484375
E3,DP-WCC,163,1.331298828125
E3,DP-WCC,164,1.335205078125
E3,DP-WCC,165,1.33935546875
E3,DP-WCC,166,1.343994140625
E3,DP-WCC,167,1.34814453125
E3,DP-WCC,168,1.353271484375
E3,DP-WCC,169,1.357177734375
E3,DP-WCC,170,1.3623046875
E3,DP-WCC,171,1.3662109375
E3,DP-WCC,172,1.3701171875
E3,DP-WCC,173,1.374267578125
E3,DP-WCC,174,1.378173828125
E3,DP-WCC,175,1.38232421875
E3,DP-WCC,176,1.38720703125
E3,DP-WCC,177,1.39111328125
E3,DP-WCC,178,1.395263671875
E3,DP-WCC,179,1.399169921875
E3,DP-WCC,180,1.404296875
E3,DP-WCC,181,1.408203125
E3,DP-WCC,182,1.4111328125
E3,DP-WCC,183,1.416259765625
E3,DP-WCC,184,3.28515625
E3,DP-WCC,185,3.30419921875
E3,DP-WCC,186,3.311279296875
E3,DP-WCC,187,3.31640625
E3,DP-WCC,188,3.320068359375
E3,DP-WCC,189,3.3251953125
E3,DP-WCC,190,3.3291015625
E3,DP-WCC,191,3.334228515625
E3,DP-WCC,192,3.338134765625
E3,DP-WCC,193,3.34228515625
E3,DP-WCC,194,3.347412109375
E3,DP-WCC,195,3.35205078125
E3,DP-WCC,196,3.356201171875
E3,DP-WCC,197,3.361083984375
E3,DP-WCC,198,3.3662109375
E3,DP-WCC,199,3.3701171875
E3,DP-WCC,200,3.375244140625
E3,DP-WCC,201,3.37939453125
E3,DP-WCC,202,3.38427734375
E3,DP-WCC,203,3.38818359375
E3,DP-WCC,204,3.39306640625
E3,DP-WCC,205,3.397216796875
E3,DP-WCC,206,3.402099609375
E3,DP-WCC,207,3.4072265625
E3,DP-WCC,208,3.411376953125
E3,DP-WCC,209,3.416259765625
E3,DP-WCC,210,3.420166015625
E3,DP-WCC,211,3.425048828125
E3,DP-WCC,212,3.43017578125
E3,DP-WCC,213,3.43505859375
E3,DP-WCC,214,3.439208984375
E3,DP-WCC,215,3.4443359375
E3,DP-WCC,216,3.4482421875
E3,DP-WCC,217,3.4521484375
E3,DP-WCC,218,3.4560546875
E3,DP-WCC,219,3.461181640625
E3,DP-WCC,220,3.46533203125
E3,DP-WCC,221,3.47021484375
E3,DP-WCC,222,3.475341796875
E3,DP-WCC,223,3.479248046875
E3,DP-WCC,224,3.484375
E3,DP-WCC,225,3.487060546875
E3,DP-WCC,226,3.4921875
E3,DP-WCC,227,3.496337890625
E3,DP-WCC,228,3.500244140625
E3,DP-WCC,229,3.50537109375
E3,DP-WCC,230,3.509033203125
E3,DP-WCC,231,3.51416015625
E3,DP-WCC,232,3.519287109375
E3,DP-WCC,233,3.523193359375
E3,DP-WCC,234,3.5283203125
E3,DP-WCC,235,3.5322265625
E3,DP-WCC,236,3.5361328125
E3,DP-WCC,237,3.541015625
E3,DP-WCC,238,3.545166015625
E3,DP-WCC,239,3.55029296875
E3,DP-WCC,240,3.55419921875
E3,DP-WCC,241,3.558349609375
E3,DP-WCC,242,3.56298828125
E3,DP-WCC,243,3.567138671875
E3,DP-WCC,244,3.572265625
E3,DP-WCC,245,3.576171875
E3,DP-WCC,246,3.580322265625
E3,DP-WCC,247,3.585205078125
E3,DP-WCC,248,3.589111328125
E3,DP-WCC,249,3.593994140625
E3,DP-WCC,250,3.59814453125
E3,DP-WCC,251,3.603271484375
E3,DP-WCC,252,3.607177734375
